distance,cab_type,time_stamp,destination,source,price,surge_multiplier,id,product_id,name,date,month,hour,dayofweek,weekend,rush_hour,cab_freq,cab_type_mean
2.46,Uber,1543405586670,Beacon Hill,Fenway,8.5,1.0,1eff4c14-4a4a-4df4-84c3-c2ad4aa89960,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28 11:46:26.670,11,11,2,0,0,0.5043892922943535,15.743446497636441
2.46,Uber,1545081312086,Beacon Hill,Fenway,8.5,1.0,4a2d8845-46ab-4394-a4f6-49a3e5a9e79d,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-17 21:15:12.086,12,21,0,0,0,0.5043892922943535,15.743446497636441
2.46,Uber,1543412648671,Beacon Hill,Fenway,17.5,1.0,51986bdd-8692-4688-b90c-3891956ce4b3,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28 13:44:08.671,11,13,2,0,0,0.5043892922943535,15.743446497636441
2.46,Uber,1543869781427,Beacon Hill,Fenway,29.5,1.0,863e7928-376a-4b3f-a052-1838262a6f3d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-03 20:43:01.427,12,20,0,0,0,0.5043892922943535,15.743446497636441
2.46,Uber,1543666679938,Beacon Hill,Fenway,8.5,1.0,a0f7a25d-5d93-48d1-9dfe-ccc90ac4a1d1,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-01 12:17:59.938,12,12,5,1,0,0.5043892922943535,15.743446497636441
2.46,Uber,1545097805409,Beacon Hill,Fenway,15.0,1.0,d0b74ea7-4ed3-4551-9b2d-5d3ba435c09e,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-18 01:50:05.409,12,1,1,0,0,0.5043892922943535,15.743446497636441
3.1,Lyft,1544984709255,Northeastern University,West End,13.5,1.25,53c910c9-4798-479b-9cc7-06bdd15b8871,lyft,Lyft,2018-12-16 18:25:09.255,12,18,6,1,0,0.49561070770564647,16.91635687732342
3.1,Lyft,1544959803225,Northeastern University,West End,42.5,1.25,a0b5ff41-2911-45b6-b34a-cb92836ef27d,lyft_luxsuv,Lux Black XL,2018-12-16 11:30:03.225,12,11,6,1,0,0.49561070770564647,16.91635687732342
3.1,Lyft,1544946004114,Northeastern University,West End,19.5,1.25,a4011f99-3cdb-4ea4-aa43-b5b259adbef4,lyft_plus,Lyft XL,2018-12-16 07:40:04.114,12,7,6,1,0,0.49561070770564647,16.91635687732342
3.1,Lyft,1544957105446,Northeastern University,West End,9.0,1.0,de8075ca-8be5-4840-a08f-a033b15c44c1,lyft_line,Shared,2018-12-16 10:45:05.446,12,10,6,1,0,0.49561070770564647,16.91635687732342
2.57,Uber,1543547278690,Financial District,Northeastern University,33.0,1.0,19716e60-b4ba-449e-9287-da59dc43dc19,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-30 03:07:58.690,11,3,4,0,0,0.5043892922943535,15.743446497636441
2.57,Uber,1544859913071,Financial District,Northeastern University,24.0,1.0,7a53f52d-03bc-4df0-828d-fec1833b26bb,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-15 07:45:13.071,12,7,5,1,0,0.5043892922943535,15.743446497636441
2.57,Uber,1543658877830,Financial District,Northeastern University,33.5,1.0,8b3ddb64-4553-46d7-ae92-b259125f80d6,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-01 10:07:57.830,12,10,5,1,0,0.5043892922943535,15.743446497636441
2.57,Uber,1544980504928,Financial District,Northeastern University,20.0,1.0,91635f73-c153-4fe8-838e-d336ad32108c,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-16 17:15:04.928,12,17,6,1,0,0.5043892922943535,15.743446497636441
2.57,Uber,1543207779095,Financial District,Northeastern University,21.5,1.0,a96ea4b6-ec61-4a07-a0d1-7e87b8760304,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26 04:49:39.095,11,4,0,0,0,0.5043892922943535,15.743446497636441
2.57,Uber,1543264330241,Financial District,Northeastern University,21.5,1.0,fc71fee4-6e0a-4cce-a3e3-a70aac88cc8b,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-26 20:32:10.241,11,20,0,0,0,0.5043892922943535,15.743446497636441
3.5,Lyft,1543820284303,North Station,Boston University,16.5,1.0,0ec7d2d1-70e6-4838-93e6-d849b00b253f,lyft_plus,Lyft XL,2018-12-03 06:58:04.303,12,6,0,0,1,0.49561070770564647,16.91635687732342
3.5,Lyft,1543690076000,North Station,Boston University,19.5,1.0,1cca1f9a-0faa-4733-a2c9-a8c7aa42a6d1,lyft_premier,Lux,2018-12-01 18:47:56.000,12,18,5,1,0,0.49561070770564647,16.91635687732342
3.5,Lyft,1543781283766,North Station,Boston University,11.0,1.0,31dc2085-4c21-423c-84c0-8889f368ec46,lyft,Lyft,2018-12-02 20:08:03.766,12,20,6,1,0,0.49561070770564647,16.91635687732342
3.5,Lyft,1543809176286,North Station,Boston University,26.0,1.0,968969da-1081-4ee1-98ab-a2df7b9162b5,lyft_lux,Lux Black,2018-12-03 03:52:56.286,12,3,0,0,0,0.49561070770564647,16.91635687732342
2.5,Lyft,1543768086675,Theatre District,Fenway,19.5,1.0,0ebb5967-d5dd-40c9-8049-cf5f2eaabf96,lyft_premier,Lux,2018-12-02 16:28:06.675,12,16,6,1,0,0.49561070770564647,16.91635687732342
2.5,Lyft,1544971511139,Theatre District,Fenway,32.5,1.0,248ad23d-f889-4cd7-9c9e-703949ecce87,lyft_luxsuv,Lux Black XL,2018-12-16 14:45:11.139,12,14,6,1,0,0.49561070770564647,16.91635687732342
2.5,Lyft,1543416247862,Theatre District,Fenway,7.0,1.0,6a9506a1-23db-4b02-ab98-8bd828c2cecf,lyft_line,Shared,2018-11-28 14:44:07.862,11,14,2,0,0,0.49561070770564647,16.91635687732342
2.5,Lyft,1543681976366,Theatre District,Fenway,22.5,1.0,75ee5997-4a13-4573-a2fd-f9e090a233e4,lyft_lux,Lux Black,2018-12-01 16:32:56.366,12,16,5,1,0,0.49561070770564647,16.91635687732342
2.5,Lyft,1543288162371,Theatre District,Fenway,16.5,1.0,a658b1d1-9aa1-43b4-8fb9-3ebe5a4f8442,lyft_plus,Lyft XL,2018-11-27 03:09:22.371,11,3,1,0,0,0.49561070770564647,16.91635687732342
2.5,Lyft,1543349002833,Theatre District,Fenway,10.5,1.0,b4b4a605-6f56-47a6-931e-6205e1d73dde,lyft,Lyft,2018-11-27 20:03:22.833,11,20,1,0,0,0.49561070770564647,16.91635687732342
2.45,Lyft,1544769308904,Beacon Hill,Northeastern University,7.0,1.0,1d69056d-132c-4b58-90f4-ddb0ed1ec2d5,lyft,Lyft,2018-12-14 06:35:08.904,12,6,4,0,1,0.49561070770564647,16.91635687732342
2.45,Lyft,1543209185872,Beacon Hill,Northeastern University,5.0,1.0,428f7197-1495-438e-9530-85e4c9f00fab,lyft_line,Shared,2018-11-26 05:13:05.872,11,5,0,0,0,0.49561070770564647,16.91635687732342
2.45,Lyft,1543820879373,Beacon Hill,Northeastern University,13.5,1.0,42e019b2-4220-4d61-b417-2c405a73eab6,lyft_plus,Lyft XL,2018-12-03 07:07:59.373,12,7,0,0,1,0.49561070770564647,16.91635687732342
2.45,Lyft,1543651980144,Beacon Hill,Northeastern University,16.5,1.0,8c635787-7668-4de5-90ee-3db0f989227a,lyft_premier,Lux,2018-12-01 08:13:00.144,12,8,5,1,0,0.49561070770564647,16.91635687732342
2.45,Lyft,1544970010824,Beacon Hill,Northeastern University,22.5,1.0,c577b6d4-f6d6-4fee-8019-e6a12a031d72,lyft_lux,Lux Black,2018-12-16 14:20:10.824,12,14,6,1,0,0.49561070770564647,16.91635687732342
2.45,Lyft,1543686479685,Beacon Hill,Northeastern University,30.0,1.0,df3d5d6c-7ee1-46ec-b0f8-13092c8ade44,lyft_luxsuv,Lux Black XL,2018-12-01 17:47:59.685,12,17,5,1,0,0.49561070770564647,16.91635687732342
1.38,Lyft,1544895610299,Haymarket Square,Beacon Hill,27.5,1.0,3570ca63-37ef-438b-8873-bd98822f9ad6,lyft_luxsuv,Lux Black XL,2018-12-15 17:40:10.299,12,17,5,1,0,0.49561070770564647,16.91635687732342
1.38,Lyft,1545103211441,Haymarket Square,Beacon Hill,13.5,1.0,4f8ef9a4-bfe2-4b92-bde2-03b8fc652d3e,lyft_premier,Lux,2018-12-18 03:20:11.441,12,3,1,0,0,0.49561070770564647,16.91635687732342
1.38,Lyft,1543245431953,Haymarket Square,Beacon Hill,10.5,1.0,63bbd1e9-5aea-4cff-815a-c3eceaf00b5b,lyft_plus,Lyft XL,2018-11-26 15:17:11.953,11,15,0,0,1,0.49561070770564647,16.91635687732342
1.38,Lyft,1543861977456,Haymarket Square,Beacon Hill,3.0,1.0,730d07b5-f7a7-4a74-972a-7cbe0da4aa80,lyft_line,Shared,2018-12-03 18:32:57.456,12,18,0,0,1,0.49561070770564647,16.91635687732342
1.38,Lyft,1543479483304,Haymarket Square,Beacon Hill,16.5,1.0,c6c47b8d-79cf-4f4d-8faa-ca16c6aaa080,lyft_lux,Lux Black,2018-11-29 08:18:03.304,11,8,3,0,1,0.49561070770564647,16.91635687732342
1.38,Lyft,1543427227919,Haymarket Square,Beacon Hill,7.0,1.0,da444db0-5edb-4dc3-8988-d0b3ac136021,lyft,Lyft,2018-11-28 17:47:07.919,11,17,2,0,1,0.49561070770564647,16.91635687732342
1.61,Uber,1544962811084,Haymarket Square,Theatre District,9.5,1.0,14034c39-81f9-4791-86da-5fbea3ec7c65,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-16 12:20:11.084,12,12,6,1,0,0.5043892922943535,15.743446497636441
1.61,Uber,1543664283314,Haymarket Square,Theatre District,9.0,1.0,35007d3a-d964-47f7-a830-228aded2a97e,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-01 11:38:03.314,12,11,5,1,0,0.5043892922943535,15.743446497636441
1.61,Uber,1543453720031,Haymarket Square,Theatre District,17.0,1.0,9a86f0c5-2fbe-4737-816f-315853997ea2,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29 01:08:40.031,11,1,3,0,0,0.5043892922943535,15.743446497636441
1.61,Uber,1543352784297,Haymarket Square,Theatre District,9.5,1.0,b1bb3b0b-72eb-49db-8edc-28c6e86ee872,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-27 21:06:24.297,11,21,1,0,0,0.5043892922943535,15.743446497636441
1.61,Uber,1543567079047,Haymarket Square,Theatre District,27.5,1.0,c10884aa-8112-456e-9814-61fcf05947dd,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-30 08:37:59.047,11,8,4,0,1,0.5043892922943535,15.743446497636441
1.61,Uber,1543713180812,Haymarket Square,Theatre District,13.5,1.0,d202af33-45bb-4765-b8e9-d228aab9b991,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-02 01:13:00.812,12,1,6,1,0,0.5043892922943535,15.743446497636441
1.0,Lyft,1545059410054,Haymarket Square,Financial District,27.5,1.0,038b0c23-6dc5-4f39-aa96-bcfb2da085d4,lyft_luxsuv,Lux Black XL,2018-12-17 15:10:10.054,12,15,0,0,1,0.49561070770564647,16.91635687732342
1.0,Lyft,1543348643584,Haymarket Square,Financial District,10.5,1.0,1066daa6-d3da-47f3-83d4-172c2fa700b1,lyft_premier,Lux,2018-11-27 19:57:23.584,11,19,1,0,0,0.49561070770564647,16.91635687732342
1.0,Lyft,1543663685205,Haymarket Square,Financial District,10.5,1.0,346710c5-41a0-4f73-9c2a-49bbc5dba68b,lyft_plus,Lyft XL,2018-12-01 11:28:05.205,12,11,5,1,0,0.49561070770564647,16.91635687732342
1.0,Lyft,1544760309457,Haymarket Square,Financial District,3.0,1.0,75adb655-32b7-44a3-9368-dfa0ba5dff3b,lyft_line,Shared,2018-12-14 04:05:09.457,12,4,4,0,0,0.49561070770564647,16.91635687732342
1.0,Lyft,1545002109618,Haymarket Square,Financial District,7.0,1.0,dec84095-d521-4585-886b-469708c2b3cb,lyft,Lyft,2018-12-16 23:15:09.618,12,23,6,1,0,0.49561070770564647,16.91635687732342
1.0,Lyft,1543305443520,Haymarket Square,Financial District,16.5,1.0,df3342c5-4574-446d-963b-6cc2322e14f0,lyft_lux,Lux Black,2018-11-27 07:57:23.520,11,7,1,0,1,0.49561070770564647,16.91635687732342
2.8,Uber,1544402308064,Boston University,West End,9.5,1.0,08ae56cb-0a16-4e9d-8eee-ec1285d25236,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-10 00:38:28.064,12,0,0,0,0,0.5043892922943535,15.743446497636441
2.8,Uber,1543712283640,Boston University,West End,9.5,1.0,175926c3-a2bd-4677-8515-1788eb52aa18,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-02 00:58:03.640,12,0,6,1,0,0.5043892922943535,15.743446497636441
2.8,Uber,1544988613647,Boston University,West End,33.0,1.0,1a3bee02-4f0d-412a-b074-3d0f8ff24554,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-16 19:30:13.647,12,19,6,1,0,0.5043892922943535,15.743446497636441
2.8,Uber,1543630203008,Boston University,West End,23.0,1.0,ce32c4b5-e2b4-46a3-b925-dc3c5e850999,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-01 02:10:03.008,12,2,5,1,0,0.5043892922943535,15.743446497636441
2.8,Uber,1543339822333,Boston University,West End,17.5,1.0,d02baeef-ff85-43ba-9da4-845f45f50d1c,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-27 17:30:22.333,11,17,1,0,1,0.5043892922943535,15.743446497636441
2.8,Uber,1543493879861,Boston University,West End,10.0,1.0,ecda56fd-32ef-4e00-bdc7-d173341b6794,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29 12:17:59.861,11,12,3,0,0,0.5043892922943535,15.743446497636441
2.03,Lyft,1544762704405,South Station,West End,16.5,1.0,1a6f0973-bb5c-4ebb-b362-e46053734f2a,lyft_premier,Lux,2018-12-14 04:45:04.405,12,4,4,0,0,0.49561070770564647,16.91635687732342
2.03,Lyft,1543796586155,South Station,West End,22.5,1.0,373bf3b0-da95-4733-bea0-b0a2f965b50e,lyft_lux,Lux Black,2018-12-03 00:23:06.155,12,0,0,0,0,0.49561070770564647,16.91635687732342
2.03,Lyft,1543461555676,South Station,West End,13.5,1.0,a2953046-c7ab-4cd3-9c1d-30a5a850ebf6,lyft_plus,Lyft XL,2018-11-29 03:19:15.676,11,3,3,0,0,0.49561070770564647,16.91635687732342
2.03,Lyft,1544891404304,South Station,West End,30.0,1.0,cea5186c-be56-4b6c-8156-29b9809f8806,lyft_luxsuv,Lux Black XL,2018-12-15 16:30:04.304,12,16,5,1,0,0.49561070770564647,16.91635687732342
3.05,Uber,1543442023029,Fenway,North Station,36.0,1.0,13fe6dcd-96ab-4d83-9bc3-d6ac29fbc742,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28 21:53:43.029,11,21,2,0,0,0.5043892922943535,15.743446497636441
3.05,Uber,1543425967883,Fenway,North Station,11.5,1.0,3e0afd05-76cb-47b7-afcb-8055768ca8d1,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28 17:26:07.883,11,17,2,0,1,0.5043892922943535,15.743446497636441
3.05,Uber,1543831677485,Fenway,North Station,26.0,1.0,6e9deccd-a5d1-415b-9a8a-6b43c0676d97,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-03 10:07:57.485,12,10,0,0,0,0.5043892922943535,15.743446497636441
3.05,Uber,1545004511394,Fenway,North Station,11.5,1.0,afbd6cb4-d7a4-494e-bedc-834d4200710e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-16 23:55:11.394,12,23,6,1,0,0.5043892922943535,15.743446497636441
3.05,Uber,1543704782422,Fenway,North Station,11.0,1.0,dc1e3bd5-6479-4792-9e87-8bb337e622da,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-01 22:53:02.422,12,22,5,1,0,0.5043892922943535,15.743446497636441
3.05,Uber,1543451527806,Fenway,North Station,19.5,1.0,e7e1451b-c8f5-4f5a-b41c-8c897f6f98d0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29 00:32:07.806,11,0,3,0,0,0.5043892922943535,15.743446497636441
3.17,Lyft,1543645678232,North Station,Northeastern University,34.0,1.0,002787e3-158e-4a63-b233-ca7eb3e2f548,lyft_luxsuv,Lux Black XL,2018-12-01 06:27:58.232,12,6,5,1,0,0.49561070770564647,16.91635687732342
3.17,Lyft,1543340903604,North Station,Northeastern University,3.5,1.0,57cb3bdf-f318-4b23-aea3-abc00139f50e,lyft_line,Shared,2018-11-27 17:48:23.604,11,17,1,0,1,0.49561070770564647,16.91635687732342
3.17,Lyft,1543675982011,North Station,Northeastern University,11.0,1.0,5ede4cf6-212f-485d-a92c-35d738d39808,lyft,Lyft,2018-12-01 14:53:02.011,12,14,5,1,0,0.49561070770564647,16.91635687732342
3.17,Lyft,1543825383777,North Station,Northeastern University,16.5,1.0,6d389645-1f80-4db3-bddd-3e1e16536ca5,lyft_plus,Lyft XL,2018-12-03 08:23:03.777,12,8,0,0,1,0.49561070770564647,16.91635687732342
3.17,Lyft,1543359263958,North Station,Northeastern University,26.0,1.0,8534078a-b1f5-4c5d-b959-393503346177,lyft_lux,Lux Black,2018-11-27 22:54:23.958,11,22,1,0,0,0.49561070770564647,16.91635687732342
3.17,Lyft,1543901877824,North Station,Northeastern University,19.5,1.0,a46a3422-bee4-4e19-996f-ae2695af79ff,lyft_premier,Lux,2018-12-04 05:37:57.824,12,5,1,0,0,0.49561070770564647,16.91635687732342
1.11,Uber,1543554182301,West End,North End,7.5,1.0,08ef6d45-0462-4843-9613-496516fc6a34,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-30 05:03:02.301,11,5,4,0,0,0.5043892922943535,15.743446497636441
1.11,Uber,1543454021551,West End,North End,7.5,1.0,1aa0c627-f939-4857-a942-31d31dfa26fb,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29 01:13:41.551,11,1,3,0,0,0.5043892922943535,15.743446497636441
1.11,Uber,1543611778137,West End,North End,26.0,1.0,7fe830c4-f115-4868-a68e-63fb372f7949,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-30 21:02:58.137,11,21,4,0,0,0.5043892922943535,15.743446497636441
1.11,Uber,1545111607815,West End,North End,16.0,1.0,b6d513f5-95f3-48fd-8e88-58d525656895,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-18 05:40:07.815,12,5,1,0,0,0.5043892922943535,15.743446497636441
1.11,Uber,1543903382469,West End,North End,5.5,1.0,ea1c2344-0df2-42a0-9f7a-eabb7839a069,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-04 06:03:02.469,12,6,1,0,1,0.5043892922943535,15.743446497636441
1.11,Uber,1544991312585,West End,North End,12.0,1.0,fdab9149-aa90-4fc5-8d82-971e511b7e5c,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-16 20:15:12.585,12,20,6,1,0,0.5043892922943535,15.743446497636441
1.52,Lyft,1544795110321,South Station,West End,13.5,1.0,29d5e452-0a2f-40a8-ad3f-d65660617943,lyft_plus,Lyft XL,2018-12-14 13:45:10.321,12,13,4,0,0,0.49561070770564647,16.91635687732342
1.52,Lyft,1543272312092,South Station,West End,5.0,1.0,539fe769-10e0-49f6-a7ba-207514dc1cba,lyft_line,Shared,2018-11-26 22:45:12.092,11,22,0,0,0,0.49561070770564647,16.91635687732342
1.52,Lyft,1543531080321,South Station,West End,7.0,1.0,99a1c755-c035-43d6-b98f-f82bcf880708,lyft,Lyft,2018-11-29 22:38:00.321,11,22,3,0,0,0.49561070770564647,16.91635687732342
1.52,Lyft,1543290682105,South Station,West End,16.5,1.0,dd6aa785-4c7d-4944-9913-c274c5f518cf,lyft_lux,Lux Black,2018-11-27 03:51:22.105,11,3,1,0,0,0.49561070770564647,16.91635687732342
1.52,Lyft,1545040812278,South Station,West End,27.5,1.0,e90ce80b-b6c2-4cdc-b25f-2b614189c0f8,lyft_luxsuv,Lux Black XL,2018-12-17 10:00:12.278,12,10,0,0,0,0.49561070770564647,16.91635687732342
1.52,Lyft,1544758510521,South Station,West End,13.5,1.0,fa78ffbd-94cb-4245-97cd-f4a699696982,lyft_premier,Lux,2018-12-14 03:35:10.521,12,3,4,0,0,0.49561070770564647,16.91635687732342
1.4,Lyft,1543660979359,Beacon Hill,Haymarket Square,11.0,1.0,028bd133-9e68-41e6-ab39-75856dff58de,lyft_plus,Lyft XL,2018-12-01 10:42:59.359,12,10,5,1,0,0.49561070770564647,16.91635687732342
1.4,Lyft,1543403470192,Beacon Hill,Haymarket Square,7.0,1.0,067358ae-d7fc-4f32-8389-c8146aea4106,lyft,Lyft,2018-11-28 11:11:10.192,11,11,2,0,0,0.49561070770564647,16.91635687732342
1.4,Lyft,1545156912855,Beacon Hill,Haymarket Square,3.5,1.0,b70e1ed6-3d0b-46a4-84d3-05816a1abc3e,lyft_line,Shared,2018-12-18 18:15:12.855,12,18,1,0,1,0.49561070770564647,16.91635687732342
1.4,Lyft,1543798677986,Beacon Hill,Haymarket Square,13.5,1.0,e340e1d6-45fb-439b-9ace-8983242d58a5,lyft_premier,Lux,2018-12-03 00:57:57.986,12,0,0,0,0,0.49561070770564647,16.91635687732342
1.06,Lyft,1543560185646,Northeastern University,Back Bay,19.5,1.75,0141192e-ba50-418c-b0e7-555e63de4134,lyft_premier,Lux,2018-11-30 06:43:05.646,11,6,4,0,1,0.49561070770564647,16.91635687732342
1.06,Lyft,1544835910794,Northeastern University,Back Bay,47.5,1.75,185576e5-109d-4add-b399-0a66d1261f4d,lyft_luxsuv,Lux Black XL,2018-12-15 01:05:10.794,12,1,5,1,0,0.49561070770564647,16.91635687732342
1.06,Lyft,1543885982608,Northeastern University,Back Bay,11.0,1.75,4614adf4-afd8-4b7d-bf06-5ceef3f091a6,lyft,Lyft,2018-12-04 01:13:02.608,12,1,1,0,0,0.49561070770564647,16.91635687732342
1.06,Lyft,1543319122132,Northeastern University,Back Bay,16.5,1.75,6cd4dbd2-d51b-4db3-8f57-3137d33f72aa,lyft_plus,Lyft XL,2018-11-27 11:45:22.132,11,11,1,0,0,0.49561070770564647,16.91635687732342
1.06,Lyft,1543871579135,Northeastern University,Back Bay,7.0,1.0,c091845d-4015-410c-b5b7-6377b8498655,lyft_line,Shared,2018-12-03 21:12:59.135,12,21,0,0,0,0.49561070770564647,16.91635687732342
1.06,Lyft,1544745909660,Northeastern University,Back Bay,26.0,1.75,ffab58b1-6173-4ea0-a055-08c8b2f1d160,lyft_lux,Lux Black,2018-12-14 00:05:09.660,12,0,4,0,0,0.49561070770564647,16.91635687732342
2.15,Lyft,1545134107684,Northeastern University,Theatre District,32.5,1.0,55d7e774-7460-4892-a0b5-edbd5f7a9402,lyft_luxsuv,Lux Black XL,2018-12-18 11:55:07.684,12,11,1,0,0,0.49561070770564647,16.91635687732342
2.15,Lyft,1543257310217,Northeastern University,Theatre District,19.5,1.0,7db99b85-5b4f-4af1-8258-074c6a418a9d,lyft_premier,Lux,2018-11-26 18:35:10.217,11,18,0,0,1,0.49561070770564647,16.91635687732342
2.15,Lyft,1544852105028,Northeastern University,Theatre District,3.0,1.0,86ada190-74e6-4dd1-9c00-382f7bd51bb2,lyft_line,Shared,2018-12-15 05:35:05.028,12,5,5,1,0,0.49561070770564647,16.91635687732342
2.15,Lyft,1545071718456,Northeastern University,Theatre District,10.5,1.0,b6a035d0-2fba-4ac3-beaa-bc91e9701d4b,lyft,Lyft,2018-12-17 18:35:18.456,12,18,0,0,1,0.49561070770564647,16.91635687732342
2.15,Lyft,1544945110931,Northeastern University,Theatre District,16.5,1.0,ccc1f365-5730-4023-8944-1b4e61f6fd1b,lyft_plus,Lyft XL,2018-12-16 07:25:10.931,12,7,6,1,0,0.49561070770564647,16.91635687732342
2.15,Lyft,1543458908651,Northeastern University,Theatre District,22.5,1.0,dae32060-a694-4b90-a26c-8d3be94b6ef3,lyft_lux,Lux Black,2018-11-29 02:35:08.651,11,2,3,0,0,0.49561070770564647,16.91635687732342
1.46,Lyft,1543347022588,North End,Beacon Hill,30.0,1.5,0c977b93-b07f-4fd1-860b-c792b9dc3cc9,lyft_lux,Lux Black,2018-11-27 19:30:22.588,11,19,1,0,0,0.49561070770564647,16.91635687732342
1.46,Lyft,1544790908668,North End,Beacon Hill,22.5,1.5,0d66acdf-bb34-4676-8cb7-5235b27cbcb8,lyft_premier,Lux,2018-12-14 12:35:08.668,12,12,4,0,0,0.49561070770564647,16.91635687732342
1.46,Lyft,1543786081368,North End,Beacon Hill,13.5,1.5,e3ef8b1a-6490-4579-82b4-29e5381bc7c5,lyft,Lyft,2018-12-02 21:28:01.368,12,21,6,1,0,0.49561070770564647,16.91635687732342
1.46,Lyft,1543454826547,North End,Beacon Hill,19.5,1.5,e7227855-548f-4d79-be70-4331ef4dd472,lyft_plus,Lyft XL,2018-11-29 01:27:06.547,11,1,3,0,0,0.49561070770564647,16.91635687732342
1.46,Lyft,1544834413710,North End,Beacon Hill,9.0,1.0,ed4a0328-0f8e-4085-a017-b9935f6e48e5,lyft_line,Shared,2018-12-15 00:40:13.710,12,0,5,1,0,0.49561070770564647,16.91635687732342
1.46,Lyft,1544802311764,North End,Beacon Hill,42.5,1.5,fcabc8dc-600f-4913-aa8a-fc3b42075179,lyft_luxsuv,Lux Black XL,2018-12-14 15:45:11.764,12,15,4,0,1,0.49561070770564647,16.91635687732342
2.73,Uber,1543809182171,West End,Northeastern University,17.0,1.0,0c562144-0747-44e6-bbd7-a6218a0e377b,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-03 03:53:02.171,12,3,0,0,0,0.5043892922943535,15.743446497636441
2.73,Uber,1544748905210,West End,Northeastern University,9.0,1.0,3811fe51-c622-4633-9ade-99e698033a23,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-14 00:55:05.210,12,0,4,0,0,0.5043892922943535,15.743446497636441
2.73,Uber,1544703606899,West End,Northeastern University,9.5,1.0,509c973e-7947-4c76-82dc-d36cbb4e5400,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-13 12:20:06.899,12,12,3,0,0,0.5043892922943535,15.743446497636441
2.73,Uber,1544835010351,West End,Northeastern University,30.5,1.0,90ef9ddf-55d9-4394-aa52-5c603ef6a36d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-15 00:50:10.351,12,0,5,1,0,0.5043892922943535,15.743446497636441
2.73,Uber,1543741082249,West End,Northeastern University,19.5,1.0,a1a552f8-845c-441e-9a14-87bfc2294580,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-02 08:58:02.249,12,8,6,1,0,0.5043892922943535,15.743446497636441
2.73,Uber,1544875805098,West End,Northeastern University,9.5,1.0,c73a77ab-ccd1-4fab-8348-bdbbe6432806,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-15 12:10:05.098,12,12,5,1,0,0.5043892922943535,15.743446497636441
1.25,Lyft,1543285642438,West End,North End,7.0,1.0,ae8db82e-39e7-4b2e-b6d6-a4829f9d3c12,lyft,Lyft,2018-11-27 02:27:22.438,11,2,1,0,0,0.49561070770564647,16.91635687732342
